INDEX,Y,Y_prediction,Y_uncertainties,Mw,Temperature,Shear_Rate,mfp_Chi0n,mfp_Chi0v,mfp_Chi1n,mfp_Chi1v,mfp_Chi2n,mfp_Chi2v,mfp_MQNs13,mfp_MQNs14,mfp_MQNs15,mfp_MQNs16,mfp_MQNs17,mfp_MQNs18,mfp_MQNs19,mfp_MQNs20,mfp_MQNs21,mfp_MQNs22,mfp_MQNs23,mfp_MQNs24,mfp_MQNs25,mfp_MQNs26,mfp_MQNs27,mfp_MQNs28,mfp_MQNs29,mfp_MQNs30,mfp_MQNs31,mfp_MQNs32,mfp_MQNs33,mfp_MQNs34,mfp_MQNs35,mfp_MQNs36,mfp_MQNs37,mfp_MQNs38,mfp_MQNs39,mfp_MQNs40,mfp_MQNs41,mfp_MQNs42,mfp_NumAliphaticRings,mfp_NumAromaticRings,mfp_tpsa,afp_C2_C4_C4,afp_C2_C4_H1,afp_C3_C3_C3,afp_C3_C3_C4,afp_C3_C3_H1,afp_C3_C3_O1,afp_C3_C3_O2,afp_C3_C3_S2,afp_C3_C3_S4,afp_C3_C4_C3,afp_C3_C4_C4,afp_C3_C4_H1,afp_C3_C4_O2,afp_C3_N3_C4,afp_C3_N3_H1,afp_C3_O2_C3,afp_C3_O2_C4,afp_C3_O2_H1,afp_C3_S2_C3,afp_C3_S4_C3,afp_C3_S4_O1,afp_C4_C2_N1,afp_C4_C3_H1,afp_C4_C3_N3,afp_C4_C3_O1,afp_C4_C3_O2,afp_C4_C4_C4,afp_C4_C4_F1,afp_C4_C4_H1,afp_C4_C4_N3,afp_C4_C4_O2,afp_C4_C4_Si4,afp_C4_N3_H1,afp_C4_O2_C4,afp_C4_Si4_C4,afp_C4_Si4_O2,afp_F1_C4_F1,afp_H1_C4_H1,afp_H1_C4_N3,afp_H1_C4_O2,afp_H1_C4_Si4,afp_N3_C3_O1,afp_O1_C3_O2,afp_O1_S4_O1,afp_O2_C3_O2,afp_O2_Si4_O2,afp_Si4_C4_Si4,afp_Si4_O2_Si4,efp_3v_main,efp_3v_side,efp_4v_main,efp_4v_side,efp_fam_acrylate,efp_fam_carbonateester,efp_fam_ketone,efp_fam_polyamides,efp_fam_single,efp_main_chain_rel,efp_main_chain_ring,efp_norm_mol_wt,efp_numatoms_none_H,efp_ring,efp_ring_dist_shortest,efp_side_chain_abs,bfp_101,bfp_112,bfp_113,bfp_114,bfp_145,bfp_197,bfp_198,bfp_199,bfp_208,bfp_209,bfp_215,bfp_218,bfp_22,bfp_222,bfp_223,bfp_225,bfp_23,bfp_248,bfp_249,bfp_267,bfp_282,bfp_289,bfp_294,bfp_295,bfp_299,bfp_3,bfp_304,bfp_305,bfp_311,bfp_312,bfp_313,bfp_314,bfp_315,bfp_316,bfp_328,bfp_334,bfp_340,bfp_342,bfp_343,bfp_344,bfp_348,bfp_349,bfp_350,bfp_354,bfp_355,bfp_359,bfp_360,bfp_361,bfp_375,bfp_379,bfp_386,bfp_398,bfp_423,bfp_424,bfp_426,bfp_428,bfp_430,bfp_448,bfp_451,bfp_458,bfp_461,bfp_464,bfp_481,bfp_483,bfp_510,bfp_58,bfp_78,bfp_81,bfp_85,bfp_98,bfp_99
384,3.721030043,3.728726551,0.261485257,56000,300,0,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,1.698970004,0.584255556,5.937505109,25000,350,0,0.663564139,0.320706996,0.351899902,0.180471331,0.126244533,0.126244533,0.514285714,0.057142857,0,0.257142857,0.257142857,0,0.171428571,0.171428571,0.085714286,0,0,0,0,0.057142857,0.028571429,0.057142857,0,0,0.514285714,0,0,0,0,0.085714286,0,0,0,0,0,0,0,0.085714286,0.309785714,0,0,0.8,0,0.685714286,0.114285714,0.114285714,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,1,0,0,0.428571429,0.8,0.715030952,0.657142857,0.782608696,0.333333333,0,0.685714286,0,0,0.628571429,0.857142857,0,0,0,0,0,0,0,0,0.514285714,0,0,0.6,0,0,0,0,0,0,0,0,0,0.171428571,0,0,0,0,0.685714286,0,0,0,0.228571429,0.114285714,0,1.028571429,0,0,0.342857143,0,0.028571429,0.057142857,0.571428571,0.057142857,0,0,0,0,0,0,0,0,0,0,0.285714286,0.485714286,0,0.228571429,0,0,0,0,0,0,0,0.742857143,0,0
20,6.947433722,4.844854304,4.972437272,745000,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,3.424892704,3.799847302,0.270444504,44000,300,16.06437051,0.673477117,0.384067716,0.355295299,0.247704079,0.114573669,0.207357372,0.545454545,0,0,0.272727273,0.272727273,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.545454545,0,0.727272727,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454545455,0.8,0.819431818,0.636363636,0.857142857,0.333333333,0,0,0,0,0,0.909090909,0,0,0,0,0,0,0,1.909090909,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727272727,0,0,0,0,0,0,1.090909091,0,0,0.363636364,0.090909091,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,4.564954683,4.200505212,0.268198249,84000,220,43.05687966,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0,0,0.466666667,0,0.2,0,0,0.066666667,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.698970004,3.43315675,0.563965218,103000,200,0,0.833333333,0.166666667,0.416666667,0.083333333,0.055555556,0.055555556,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0,1.111111111,0,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0.222222222,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.444444444,0.333333333,0,0,0,0,1.333333333,0,0,0,0,0,0.222222222,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666666667,0,0,0,0,0,0,0,0,0,0,0
49,4.664641976,5.15386275,1.06719455,167000,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1.917012448,1.777415425,0.266015362,33700,280,11.39465108,0.781866415,0.202919047,0.38676586,0.100070407,0.05414523,0.05414523,0.947368421,0.052631579,0,0,0,0,0.315789474,0.157894737,0.105263158,0,0,0,0,0.052631579,0,0.105263158,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382894737,0,0,0,0,0,0,0,0,0,0,0.052631579,0.105263158,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0.052631579,0.052631579,0,0.157894737,0,0.842105263,0.052631579,0,0,0.052631579,0,0,0,0,0.263157895,0.105263158,0,0,0.052631579,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.368421053,0,0.496315789,0.421052632,0,0,0,0,0,0,0,0,1.421052632,0,0,0.421052632,0,0.368421053,0,0,0,0.315789474,0.315789474,0,0,0,0,0,0.789473684,0,0,0,0,0.631578947,0,0,0.105263158,0.105263158,0,0,0,0,0.526315789,0.105263158,0,0,0,0,0.578947368,0,0,0.052631579,0.315789474,0.052631579,0,0,0,0.210526316,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,6.234501348,6.075361609,0.2554217,30400,200,0.380461645,0.703780148,0.279537723,0.364261234,0.152140022,0.109465831,0.109465831,0.666666667,0.03030303,0,0.181818182,0.181818182,0,0.181818182,0.181818182,0.090909091,0,0,0,0,0.03030303,0.060606061,0.03030303,0.090909091,0,0.363636364,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0.060606061,0.269166667,0,0,0.363636364,0.121212121,0.484848485,0,0.121212121,0,0,0.03030303,0.121212121,0,0,0,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0.181818182,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0.060606061,0,0.03030303,0,0,0,0.083333333,0,0.083333333,0,1,1,0,0,0,0.363636364,0.666666667,0.642133838,0.575757576,0.631578947,0.333333333,0,0,0,0,0.666666667,0.606060606,0,0,0,0,0,0,0,0,0.363636364,0,0,0,0,0.151515152,0.242424242,0,0,0,0,0,0,0.545454545,0,0,0,0,0.484848485,0,0,0,0.242424242,0.060606061,0,0.727272727,0,0,0.424242424,0,0.060606061,0.03030303,0.484848485,0.03030303,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787878788,0,0,0.727272727,0
516,2.607361963,2.705463063,0.266058879,32000,200,189.6973327,0.806904375,0.185282754,0.401312198,0.091928047,0.048074577,0.048074577,0.972972973,0.027027027,0,0,0,0,0.324324324,0.081081081,0.054054054,0,0,0,0,0.027027027,0,0.054054054,0.297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196621622,0,0,0,0,0,0,0,0,0,0,0.027027027,0.054054054,0,0.027027027,0.027027027,0,0,0,0,0,0,0,0,0.027027027,0.027027027,0,0.243243243,0,1.081081081,0.027027027,0,0,0.027027027,0,0,0,0,0.297297297,0.054054054,0,0,0.027027027,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,1,0,0.351351351,0,0.444418919,0.378378378,0,0,0,0,0,0,0,0,2.189189189,0,0,0.216216216,0,0.189189189,0,0,0,0.162162162,0.162162162,0,0,0,0,0,0.891891892,0,0,0,0,0.810810811,0,0,0.054054054,0.054054054,0,0,0,0,0.594594595,0.054054054,0,0,0,0,0.621621622,0,0,0.027027027,0.324324324,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2.82189345,2.840317932,0.25998979,29800,100,348.2758621,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1.854973348,1.455772556,0.28273561,5600,160,0,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
12,7.645422269,6.822724431,2.836444071,167000,25,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,4.602564103,4.243080989,0.274322841,90000,220,44.5295851,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0,0,0.466666667,0,0.2,0,0,0.066666667,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,0.271609301,0.067053177,0.318634719,2063,33,0,0.790824829,0.190824829,0.390824829,0.090824829,0.053324829,0.053324829,1,0,0,0,0,0,0.4,0.2,0.1,0,0,0,0,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.7,0,0.3,0,0,0.1,0,0,0,0.4,0,0.3,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0.3,0,0.484,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.3,0,0,0,0,0.3,0,0,0,0,0,0.2,0,0,0.4,0,0,0,0,0,0.6,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,4.093089987,4.130090136,0.276549236,3400,100,0,0.75,0.25,0.390625,0.140625,0.09375,0.09375,0.6875,0,0,0.1875,0.1875,0,0.1875,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0.375,0.125,0.625,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0.125,0,0.542458333,0.5,0.75,0.2,0.666666667,0,0.6875,0.6875,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0.25,0.1875,0,0,0,1.8125,0.75,0,0,0,0,0.625,0.125,0,0,0.375,0,0,0.75,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0
92,3.992553518,3.066752934,1.713726788,64000,100,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,3.070512821,2.875814534,0.408032676,60000,220,4042.09584,0.754433105,0.221099772,0.374158162,0.107491496,0.084301303,0.084301303,0.933333333,0.066666667,0,0,0,0,0.333333333,0.266666667,0.133333333,0,0,0,0,0.066666667,0.066666667,0.066666667,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438333333,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.066666667,0.066666667,0.266666667,0,0.466666667,0,0,0,0,0,0,0,0,0.466666667,0,0.2,0,0,0.066666667,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,0.133333333,0,0.556205556,0.466666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.533333333,0,0.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.533333333,0.133333333,0,0,0,0,0.533333333,0,0.066666667,0.066666667,0.333333333,0.066666667,0.066666667,0,0,0,0,0,0.6,0.733333333,0.866666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4.173186268,4.014248909,0.821575122,108000,150,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1.784232365,1.770580608,0.264964838,33700,280,39.15466433,0.781866415,0.202919047,0.38676586,0.100070407,0.05414523,0.05414523,0.947368421,0.052631579,0,0,0,0,0.315789474,0.157894737,0.105263158,0,0,0,0,0.052631579,0,0.105263158,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382894737,0,0,0,0,0,0,0,0,0,0,0.052631579,0.105263158,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0.052631579,0.052631579,0,0.157894737,0,0.842105263,0.052631579,0,0,0.052631579,0,0,0,0,0.263157895,0.105263158,0,0,0.052631579,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,1,0,0.368421053,0,0.496315789,0.421052632,0,0,0,0,0,0,0,0,1.421052632,0,0,0.421052632,0,0.368421053,0,0,0,0.315789474,0.315789474,0,0,0,0,0,0.789473684,0,0,0,0,0.631578947,0,0,0.105263158,0.105263158,0,0,0,0,0.526315789,0.105263158,0,0,0,0,0.578947368,0,0,0.052631579,0.315789474,0.052631579,0,0,0,0.210526316,0.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,6.680335513,6.601157356,0.335203794,330000,100,0,0.833333333,0.166666667,0.416666667,0.083333333,0.072916667,0.072916667,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333333,0,0.833333333,0,0,0,0,0,0,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0.166666667,0,0.389638889,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.666666667,0,0.25,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
